,xi,xf
0,49.22026210499061,16.54209816649677
1,46.7376443954063,0.10912936316518906
2,8.538922288360167,15.756793854838392
3,7.007766370345841,41.52973520471252
4,14.856034138808965,48.06536375830554
5,4.583477157402804,38.382262480096635
6,5.642746133732507,27.370297116601517
7,10.100095215368816,42.36144435268338
8,44.49211008140932,46.87643461468522
9,47.380583234297966,37.04012883653414
10,17.348687620618886,4.687413833209781
11,27.78954092530886,12.971217979053462
12,20.872668770831087,40.930051190271456
13,23.202944809600794,30.43391481864398
14,20.254229235223427,48.49950370514122
15,13.692329320468982,31.533907484651774
16,49.97751663200229,16.12472849127431
17,25.781643395556987,31.656385219630195
18,31.858701284836787,29.134109175264435
19,44.16760102833879,43.10026990612736
20,37.15419208120114,37.955819514894316
21,32.38257493238888,26.37948088391216
22,38.94534324163786,14.468413757856707
23,38.0777260801563,9.102249993539102
24,8.07716345112784,2.1823546719459355
25,46.0468770586488,23.20886442227436
26,26.946712780948783,12.049069899828568
27,39.34256876642211,45.54643095686296
28,11.078951006788962,23.408423136179056
29,14.643824231583425,21.791442538135858
30,42.47943843785201,18.76687894691934
31,13.32987902019443,28.190824942989572
32,40.40698583515127,14.294961955113388
33,5.370948717595214,27.022201711143335
34,22.62787193429718,3.9099806405816673
35,7.637077431524436,33.33201453353434
36,4.482198848289498,32.084212151373684
37,42.62132661141261,17.337602966783074
38,28.35642404158996,36.0515338728744
39,41.64326830102041,48.09697116651776
40,39.3174797433167,34.847521054738095
41,10.71990606157594,24.503423624375774
42,22.600991078750997,40.77829587588264
43,32.284444187693055,30.080249186896342
44,31.807020343928855,3.4543623680357074
45,25.688924506758298,43.31402588047076
46,15.448373032554963,27.432750738135425
47,13.45258150463587,5.200837613011639
48,22.031631931721474,10.07551858751693
49,40.3418060504162,42.420234843515644
