,xi,xf
0,29.855176226710757,35.33858459505776
1,13.772091248732309,31.98709206423804
2,24.23044994705778,7.843790320814648
3,5.902837627601287,12.30385648129364
4,14.468685919593732,15.425621215868269
5,34.173419814055784,36.1406638704844
6,18.09517631940574,21.999969252437936
7,35.21652045505532,43.17008487457195
8,40.886501794578976,47.9173340935862
9,5.543992481884963,6.573343667388914
10,7.47164602452568,6.241466655303829
11,40.73596714529242,46.45756677683401
12,17.49980440100028,33.31740275427927
13,11.0330858691297,25.55003130608587
14,48.767872697050926,30.20922291204385
15,24.0220865965655,46.68435183007408
16,41.66045752716413,15.426007168434863
17,9.747265482407775,10.733708475036941
18,14.57567894158403,43.10511487703389
19,7.764285505765367,32.41921761637739
20,14.472805332656186,29.158998977470386
21,31.01569921290528,16.542272076567706
22,1.440739650813161,29.01289725906122
23,30.507389356926307,33.35098972968492
24,0.3311005596977612,10.334328990077063
25,1.398702229514348,34.6561162477031
26,39.207903973380105,33.48022454703217
27,1.4121837402300996,0.006375839036276698
28,20.310713553222115,47.12988177119616
29,16.441935724491362,44.94829611760117
30,2.7350105319787374,31.28008664773053
31,16.156530708353095,9.751792823204076
32,41.20842729080347,18.038293786505115
33,31.07930363655634,20.2888053667018
34,4.502529099232783,12.940225423493507
35,49.1285270236034,3.0483291547462708
36,21.164634384167307,44.75010251430687
37,11.060096317137758,20.719278158350544
38,13.332199585891969,48.179978739770476
39,16.420387107679197,48.42100079570599
40,48.648518920523195,26.76307040346066
41,16.25767940789154,27.71035810364988
42,28.288498932444856,27.381446185251136
43,20.776220007242465,22.96720560039296
44,32.192323710293046,37.45618962281824
45,14.701808501498693,48.53652514675766
46,49.14810356822494,7.8343442761621525
47,47.25218498321245,12.470700024413778
48,11.984557786837291,4.947468966101304
49,36.70750514422195,37.543232919493896
