,xi,xf
0,48.09754325982175,27.394564590049004
1,9.541540492406547,43.64066857244033
2,13.44992567499252,30.711397012003804
3,39.88866194102984,5.290439600151586
4,16.197643579357585,35.043645752483535
5,20.342507259594033,21.612286816468856
6,43.70053929028019,24.958670565709077
7,6.334822206386759,41.32768053302743
8,28.222021769014145,39.51574705095695
9,33.95531276278549,17.64740616035152
10,34.91125322819743,21.165404153735583
11,42.25342743677823,46.8379989966226
12,29.81663110141207,38.53779402220612
13,47.62744075903335,9.162499544203657
14,2.807992356268035,2.753785697139821
15,7.477026785477825,0.06064521047060012
16,32.90167048261697,31.85420686864698
17,18.01526746318391,28.627054066589302
18,31.910865087352597,45.668516887225486
19,46.727364686263215,49.304898199517645
20,24.764018798831337,6.978581479281703
21,47.23241237353179,47.81846564612145
22,45.39360232387236,14.517045708376058
23,47.99379230101753,40.53121857284277
24,6.6896496357967905,25.339582737613764
25,26.371373866631835,35.681100998741506
26,22.69489652537987,7.700102262024366
27,31.780260242024365,36.96598733166153
28,35.946735290265075,10.86928152121539
29,18.179106370433207,34.42073413813384
30,40.859992774245555,9.054683467600839
31,5.1864345499908815,5.62568709554272
32,0.5123741840039164,28.752778711329025
33,12.276485576805346,26.052730443289747
34,36.23351709448485,47.97397753365909
35,35.835348676913966,10.254294901074218
36,3.6586369971786494,0.6294759426700769
37,34.23081771675553,0.7344538810852341
38,20.444345412419796,7.64424593786131
39,7.128137062771178,37.89976012524724
40,1.0176821325802166,48.178903350093705
41,28.390380222101253,49.45751286164414
42,30.019320735644346,35.18302481811328
43,31.970681832876114,11.003939870518797
44,6.5486616097497174,34.68993148926643
45,27.588319213041572,26.86879632795469
46,13.232185903184696,15.221607612363625
47,44.31290181506655,47.42910523014002
48,34.02584435697186,16.759960771195004
49,22.82638856152193,36.6559079750662
