,xi,xf
0,37.664327219329714,23.658184908567183
1,6.338977160539999,1.6513837479756988
2,2.540297739411873,49.803669205904995
3,48.47661598904266,36.175088846661055
4,42.90186484163516,13.427655242501752
5,33.784969996664636,25.09606008502725
6,15.832943254633026,17.24047206903647
7,6.29062360469082,3.0707953976424838
8,36.93617725332967,17.522782583530027
9,5.052362915802861,28.05746686701752
10,8.495020666764164,31.826689684411523
11,6.581745972217156,29.522808860146597
12,9.52493392236513,49.787336639315164
13,49.69431559731015,18.018543861118165
14,24.56683006783198,43.47750818528397
15,19.228686164945884,49.75489519676371
16,36.30537379705865,6.838689959127908
17,47.804192476356214,12.508254013041093
18,14.584773797944994,35.666771074820886
19,8.302482034289199,12.186270048639114
20,13.624827003618362,36.182682139115826
21,15.10294104903685,34.556473048140376
22,41.139900865900394,40.788365343854416
23,43.905935101711094,44.65317295630389
24,5.512566685736759,48.52830123333311
25,32.51642829978207,29.151334149417256
26,43.54945129864834,20.427095469067673
27,43.41842468016135,7.5052743868439356
28,42.196943518423765,31.75778418845004
29,9.415916123640217,34.99276935020452
30,0.24625919722009448,7.0390831584628275
31,14.843685871998764,8.374203427157346
32,16.84546320718765,4.274074676673973
33,24.52879604150268,19.450435054815074
34,1.2027419147344842,16.350997471049606
35,6.329833406985391,45.438336073662306
36,8.39293909405216,30.868653675610474
37,26.570266000243016,0.019963309880788316
38,34.1653093891161,26.81869719731936
39,27.226930944948407,45.96321248129364
40,44.98197818046072,11.897486046675725
41,3.802828830593963,6.671974483210629
42,32.263031788682724,18.516239069143403
43,16.69182530078649,37.783507513676476
44,35.405904748395024,19.26595783919105
45,0.43837639511424276,40.54105081173922
46,17.091083113513523,27.09837652404464
47,27.20664156152503,9.914505091674975
48,32.883150251692925,1.337661117944633
49,46.96190468100261,14.267394940874645
