,xi,xf
0,99.10759458192099,74.6131899959964
1,31.196631655073116,79.77164568468542
2,41.50580931536831,82.21155630152931
3,75.22513729508054,83.52511239373084
4,93.17834628206396,31.643718187954086
5,86.10019083207759,91.5382428724928
6,45.85614894413166,31.327936504733145
7,57.063146774677364,41.95264714924287
8,55.79394061269499,68.26639381083947
9,74.26783924141414,78.88553855432498
10,15.507862767004465,89.72047944964837
11,85.09559134366461,42.6274740818338
12,30.14911670724626,74.45525660302808
13,18.90585061721064,27.21866739145812
14,50.99076832988526,1.6634911437245048
15,24.698739586819883,13.669878000507495
16,99.05112232219524,63.27138997116699
17,56.33081436069109,12.267432741032348
18,37.00511236656001,64.20271783313424
19,12.114357165302458,83.7124328790373
20,0.5304522699559944,98.75635050563
21,77.97920085402569,13.001314088897697
22,13.8029472417604,61.6424858333403
23,37.28256796721109,27.335524559692182
24,25.501848886213786,40.641884299836974
25,95.48012844082758,21.736319381642353
26,80.39595209386508,72.69581735208845
27,35.83925774329154,90.49725812809282
28,9.339981391415408,13.517088519827269
29,2.3079557043743204,45.94330974805928
30,94.18787389476422,29.900622616408167
31,16.292758702104315,85.93947518235866
32,46.822607711950816,21.131550132141687
33,18.859690987898546,79.02463924516627
34,70.05773864968867,5.389072861552413
35,1.5323522201873718,63.26600820543624
36,33.76930508596845,80.11179623253174
37,45.72920092566276,35.24251828287357
38,57.22075886614688,13.901892307164399
39,53.384771094897175,36.55318017955622
40,87.94899000930363,34.13378689917357
41,52.01104560114559,22.214345248661626
42,33.70899741837048,55.271879459102394
43,1.285233904610228,84.94184483882107
44,16.3897379852206,41.52330993230391
45,1.9931008375548287,36.65979258183953
46,27.073680223291795,40.45376090494699
47,8.987539342167372,18.25326155912229
48,41.76035089476676,96.48285253054166
49,7.982874941466733,9.064824315077347
50,96.07612305942334,9.066532581032016
51,66.82803160450489,36.85759095412654
52,30.874831061991515,42.29025597520214
53,28.779741566078687,34.35977907011802
54,47.8899786142282,1.0656550532250786
55,15.189283841975742,63.29193128108491
56,49.1676063652829,83.78815320847
57,53.74648209794465,35.80229189907232
58,21.072087168755537,52.85365487539059
59,5.1019590792719,54.10211572538828
60,56.00338625132406,21.401662589691007
61,35.502233219551314,3.7041479446436543
62,41.42654635792652,28.2417208301349
63,16.39321609740033,86.38490590998003
64,34.62199644712658,9.222398084071926
65,10.306458348903181,66.56670530255397
66,27.425076060868957,65.10114271854482
67,60.155706249784004,45.85001205293185
68,76.05140320295149,83.00786788503427
69,34.34466950704148,22.811565628095785
70,75.80299739646753,96.39107550716633
71,85.56766763652244,40.60962233366065
72,29.669740428849767,23.317233823657247
73,86.45975729438163,60.75203254482868
74,16.521189291611606,86.47157053741199
75,11.060833412973658,21.464359002018128
76,85.10106793222997,62.03119705082497
77,12.860728264938349,0.9447962987719993
78,55.29643351624842,4.1029252376525545
79,54.12926390356869,31.282024082507032
80,12.877157935408556,63.21925042203658
81,34.58665311476754,41.847786112338284
82,39.51898807418102,12.95579771276011
83,58.102438458137804,92.63847729326507
84,83.00288132757998,95.5205089300061
85,2.001098492675013,76.99807849156508
86,75.74134893984433,73.73113395986411
87,3.4991228737306312,95.35556570887658
88,34.9845403543267,92.85497641193459
89,52.83460098496088,87.96777908845111
90,91.41729110695587,52.89562181326929
91,19.44472984600135,16.311483146953442
92,77.6971654022984,33.16753895550395
93,41.31117629772078,83.77229826980223
94,38.74288708917386,46.216411796768796
95,91.15391389429688,28.011140734021154
96,28.235408040857855,52.11844268231025
97,15.459968835387738,25.728313636291634
98,92.21447374450928,98.43491247858628
99,26.09475781801286,71.9915366389794
