,xi,xf
0,42.62960925514011,30.779288333137156
1,15.613591516138214,21.90898153489178
2,39.327624298570896,8.512837822783325
3,37.552258025261054,35.02250820060402
4,71.700296843795,17.247043111708514
5,62.22925565763545,82.18462309402032
6,22.614484098097876,61.19532477319426
7,48.34732196892196,91.20356061711941
8,17.938989172600927,59.02173390815021
9,37.02942365882532,90.14627805573667
10,73.54578316590093,48.60459757491243
11,97.4835276008032,53.12292734382788
12,81.15776466375047,75.27666165421432
13,14.731240189888217,74.6952137780535
14,8.425136354809904,5.066135672760019
15,39.251967842638194,26.29728414152781
16,97.82749730489742,40.69855001335707
17,90.70944326576566,16.41968968698707
18,86.71632134823102,85.0541490730008
19,2.712330494580817,95.668306193213
20,92.66188258957979,22.786024228867785
21,43.312902407738804,90.34989808438905
22,48.481542777960186,68.93311002256756
23,19.57996049675126,31.311719226353496
24,1.4606423969439009,0.3043011570633136
25,96.66421303841925,90.83067279470887
26,85.40712130688414,3.584665397869846
27,9.202279901218525,87.86833307575162
28,64.77034036575117,29.695215239911942
29,41.401092110441695,58.12472649358884
30,80.37643859248543,85.21823286177565
31,59.538368292315134,51.718773684340235
32,54.42692625276493,77.97905314563954
33,90.7296699595047,90.60567383479629
34,70.83819212296753,86.06861921127572
35,37.41805297696309,49.632081882987656
36,4.050778823514555,99.81849670315592
37,80.12976563433692,11.97253025034838
38,33.92540785525806,77.98153864220897
39,94.7636052832934,72.05266137658559
40,13.869477821563281,26.004772839598246
41,96.32869366714381,99.45182564007432
42,26.6506926821245,64.5653583899301
43,4.999791173350799,24.819492459639882
44,97.47363527857429,55.364654071951826
45,1.8106719065511978,59.49607604937888
46,48.18947409153559,67.71059734521484
47,3.947097885646411,95.08049718073728
48,65.76561844651917,87.77682263073795
49,0.7069494709715074,86.54551553030117
50,11.289378276114848,88.62508705820451
51,69.00905530637235,28.549219909366574
52,27.768553741636083,81.97870950168506
53,63.20825920898159,50.57004695247985
54,27.566032506103067,98.6896349129742
55,41.9732120057999,42.70983527943425
56,16.196224386330716,3.804703436708612
57,99.14906224549068,77.45554912163809
58,53.45965673074291,77.49487725876688
59,89.36143482830326,7.124707028116251
60,60.368876382895905,14.446519415151704
61,39.105495551869815,6.642369328215814
62,0.07631787814375013,32.09846236464917
63,90.59695247783749,57.560319254323566
64,60.11788159365097,29.30521162611617
65,10.18990110785587,29.23339944106583
66,83.42123322473095,4.789811333958182
67,69.20223529332259,85.94818618423812
68,30.63686930886711,34.470369493786656
69,57.43353415130619,77.64300417757867
70,65.16299089115111,57.08765864041301
71,73.27685481883516,41.21081330200024
72,71.63549278807486,0.5958216857465337
73,75.36790138385123,30.844684273607847
74,41.12007806072404,87.74674803507894
75,21.858274918829878,68.87716976073436
76,28.112766939502688,1.5180281635066128
77,14.666340593845684,92.19320675492429
78,45.87045794922949,32.288937324547874
79,44.45736375141245,76.36022717760711
80,63.16325243860184,61.398160188124486
81,41.466038058256615,87.03288982139999
82,73.49763973029488,17.181506031386483
83,41.520959493799005,56.9746647985682
84,97.64039912544682,4.350324448076293
85,97.18227830397022,12.479448401894022
86,66.65991873940092,46.731880812688374
87,63.102041871913194,90.88724722703665
88,14.440130115164873,74.32593723609257
89,5.124774094724616,51.22696306785184
90,16.012738274690562,41.27104000094959
91,59.105031050816336,35.9205340823535
92,76.12759335982726,12.369056689724612
93,35.70787594893589,10.330613107136454
94,55.25536993096163,45.347884428097196
95,6.968555848443769,7.9200921871729335
96,32.640399434160514,78.90209951448713
97,91.59427989801415,42.61920471877081
98,23.814116305379674,20.064030571745384
99,24.81389376294354,87.48873143222386
