,xi,xf
0,79.61548328506193,77.73958690697592
1,88.72760733279256,92.75966385400017
2,76.34910893030634,83.36264656478949
3,35.596494908591325,66.37923974777445
4,9.488432752538255,81.08290339752571
5,66.30268985146144,42.491363611780876
6,22.359673748422793,82.64940128357648
7,80.00206860350558,71.98657220929636
8,96.5577631309897,26.474165734516486
9,20.541795029431352,42.71715047545881
10,40.835161179380904,27.99783196807829
11,30.66646190274438,92.54818965706743
12,18.713047550983674,44.70284377272789
13,5.472664437168174,72.54665503369185
14,56.376557603429454,75.22635742558172
15,97.19749110992579,59.26351615214836
16,87.11304209425832,17.134310794304696
17,65.82989335504014,35.11048363272208
18,82.81250895295422,41.71585380723633
19,51.16842224133702,94.24939274198269
20,76.20545197337465,23.78225484816312
21,68.25938125307879,89.37752182292395
22,67.78624796401287,80.26879513777277
23,62.49777026416899,26.20199011131944
24,66.7659933306177,96.0029392720338
25,92.90620417136375,97.94405918890753
26,99.38911371768879,87.56478302423514
27,12.814750044703194,52.59686049734369
28,66.5923453464647,22.72729738024407
29,91.9657669899169,5.319182562022718
30,95.63129294394737,89.35018849905363
31,35.043650922136,55.483660954832814
32,28.582486155140742,66.54575982163594
33,13.859655496923097,12.427166617727803
34,56.42061491363428,50.443695339302366
35,8.177897021975667,78.74598690547376
36,75.58924237952425,91.48257011802828
37,12.646257147372742,87.57274803050788
38,92.44921456007486,63.02839139815094
39,50.64283950027616,66.35744890324135
40,51.790935528146285,92.79106262325017
41,78.79959238924518,76.56962361748757
42,78.18703244970435,58.58568520517574
43,99.56459686841657,46.28576585866514
44,96.21062779546996,6.3707229955837885
45,9.413351397110937,95.1892753573783
46,93.12070118776735,45.93856903641378
47,51.69393359620864,7.075826604662694
48,31.184136491112312,51.570065768063266
49,76.39750421028162,24.056128022536903
50,26.286473657552545,9.69456055565685
51,57.49655168974438,98.52291732445671
52,50.010528006863744,14.151481109836428
53,16.79806268521703,32.84610986344707
54,3.2181755179936378,11.720688352001286
55,52.103038878841154,0.550858697221368
56,48.783192340901515,94.0665153729254
57,91.65008384158477,81.14710362595173
58,83.14565346102124,23.1154438481859
59,27.23995175465397,61.675959500196
60,63.62336126358784,38.35361932222576
61,92.7786473059073,53.495929059415495
62,60.64529962262504,34.94594898332186
63,0.9347674417655827,52.969738070933445
64,82.50323715967868,17.243728729020635
65,21.79972197278268,89.27599882411023
66,71.67273722040824,62.623136946496174
67,22.759093584468292,87.71495420718553
68,78.88212952397579,21.7474505259695
69,98.10857165049572,33.50889293903443
70,47.994380069005835,12.079912478057741
71,58.53271949203594,13.53015436567675
72,20.223688468086852,67.37248984942052
73,81.17350057018325,29.36611469366156
74,31.326342315711454,62.598334691285004
75,4.747456684795093,91.28070881622293
76,25.232091359387333,50.318521032378364
77,59.52579037050825,87.86657067841553
78,31.71293963983417,59.77957548578553
79,90.60961579313576,13.931718433368179
80,21.535327070623666,72.84931994179729
81,34.008770712616354,36.12935279204695
82,65.55945311258516,65.74281434923573
83,95.16305101750314,88.82249180341321
84,16.43030026507826,75.58779501704751
85,47.5550051385055,84.62524730340226
86,95.94096945861149,10.241439468901303
87,21.371499376730785,76.03607254084808
88,13.349519218294393,46.934575829997115
89,31.819788924942205,20.656732940095512
90,58.57496795590884,43.28764917713318
91,56.57680047969564,0.06188939703307694
92,79.44797653497616,73.05564976120618
93,44.88662173278609,72.7658868784035
94,66.62198560753362,1.1892715700572043
95,76.3678555102837,19.05099485573105
96,65.21572669613049,15.541593412274112
97,79.36556953037416,20.99660969888023
98,1.0245113766245484,89.58743452402021
99,25.714777084400087,33.69777746305499
