,mean1,mean2,width,height,angle
0,168.83412571689075,132.12214026397538,30.59171084326391,31.548960556310647,4.655577828988617
1,-157.76911727629735,80.72985487518287,-30.05634912544093,-175.7000087455499,27.500050367362622
2,-17.312734132533535,-15.236437991530977,-0.4135558979604639,-64.48762472028635,63.76540297772924
3,-127.20593569504794,-41.24189368599113,116.1392569621878,-47.71506275396595,174.84622417323683
4,-10.09307129840073,-99.92633760238121,-149.88088022495234,111.98738612672912,74.40230523051012
5,24.09298254484088,-23.37916520120268,-50.753369795971764,99.22615839558944,21.840963339814273
6,57.95024174852364,152.8876526718002,-4.182730011948422,116.78516419100401,117.41945494136517
7,24.715168478721267,89.57169814769583,-112.61634043107804,78.60041541258175,114.6431082555875
8,14.444957387363274,-23.193904871207906,172.39778362836688,57.748821725647986,64.98698388963149
9,47.860897820312715,124.9069445974792,173.9936927749245,133.04848107520826,21.456067911082414
10,101.86598834946727,52.95937889462405,118.96077388093289,23.296618380921302,97.95944626508816
11,-126.89381936435845,42.14512649527154,164.84130910942696,25.669913774596097,135.82126726533593
12,-18.913841953979016,154.0136812055469,179.6794432196004,172.89935212316323,123.68066453508152
13,23.000881856239204,135.20360551964882,161.74321094493422,37.122144524060076,20.71297988243139
14,-57.90151480382208,-71.57746207625011,-70.79817138480833,113.86834852639106,114.34422673868124
15,127.16179435923101,-68.89273321038341,-79.74226042596494,84.11865734781492,108.81265981743819
16,-86.9100408423715,44.72393395876131,125.51021665179616,135.71365214046932,35.44597094821148
17,119.54205768568534,35.50422285450523,127.02669522984871,-72.88386498255983,36.96168497909534
18,-123.63536855130027,-54.86258636852328,-73.81692879900359,-48.88183354794137,30.468531377039593
19,-50.22209192191235,-103.56723705228167,43.19446538061172,-6.263426618868607,9.189865836049005
20,42.74711272876195,31.494728754396476,50.90488579379041,152.0450568248034,155.44756063066822
21,172.21237534715914,-95.2057793918185,126.52649170447182,-33.82284186644702,149.09328436660826
22,-18.32110971537358,137.48791290940068,-126.95841300454859,124.84212495502595,148.2926488230711
23,134.93931439178903,18.877131981870406,78.26852099529708,-117.91185499844667,40.92860510031792
24,-63.94161856284737,-129.38120236976653,-25.271789338593067,147.707696897946,18.725177064994615
25,-70.84228557884084,-125.89861399686004,-94.41363383374487,-96.16540506062294,23.691257612416447
26,-110.07449909293068,-105.01653098774538,98.86685331846257,1.784878145922761,152.90473273271323
27,92.6363737427863,125.40978589138251,165.2222956672074,-83.85160489300101,116.41455834242447
28,-120.52880045586895,142.26067235493247,160.49493325537316,74.8566263879523,29.82249896329207
29,3.7249461910423065,88.07758673941294,-126.80781310211212,-18.595808391438595,141.62105963391778
30,13.636139575639078,81.34860659873652,-29.531206573278297,-177.62012771187932,10.834870290107512
31,-177.6344813332325,47.04999894734553,134.37633677146948,-122.05719087459272,64.51833403624744
32,65.90026444096569,72.27011138714633,66.77246397709936,-21.316393557567125,94.72952958596292
33,109.0511082548042,-153.33740918087636,68.66292352948378,-112.71941914492173,8.632099575262192
34,170.88250230464433,37.18995658621142,-21.501996337031926,90.88099962434512,45.84311076593082
