,mean1,mean2,width,height,angle
0,-75.23795030044407,-45.67345633842757,-122.42108195403705,-84.31334174847235,161.7231315651399
1,-123.92106956410156,-59.52968882419471,-6.794415942590206,-62.3734306402839,90.92780352650414
2,66.79611868611963,151.68987992247298,-25.66787435454026,141.78808064662735,163.59661403052542
3,-9.720037841323972,177.0789880205715,-141.22869175260723,49.0028976382184,111.93738429290771
4,-4.9502976262648986,-56.469666442527156,61.99470134897024,147.4618896142316,62.81900434643346
5,100.66340427472494,-87.98321029159915,16.87132534683508,22.15352350820683,13.291657385425037
6,-130.32282509709864,152.06539274697457,35.48848003284979,-142.97860897655946,175.81040676094216
7,-51.754792894994665,-38.88353402205948,91.14430576246161,-130.2776399975219,64.44810752858758
8,23.709485736730073,-178.90100268269381,-117.86910851856913,-56.20250586297408,121.30029973626657
9,-139.29607265405878,-34.040672439692,161.56147370176802,-99.90322617176588,112.5614201713711
10,-151.86489210504845,-31.278160970195813,-65.23570593787886,175.92264967085617,75.91446510136282
11,-79.13328915178052,-132.24727494121566,-61.49775801092906,82.27256509002581,155.14972477178068
12,63.671180349371724,40.862297327290065,6.1195052416665305,-162.16802794422674,59.28293231882508
13,-102.37195380889614,-18.450459347641413,173.33859061808477,90.15330589575223,175.90687798011942
14,-40.51729216192547,-80.43276376389136,168.7505290374039,35.568558185634714,178.06284432454217
15,-90.78100246281846,94.24253521518636,-113.50888871756283,-79.02415095702312,142.80172089094376
16,87.84645336885592,18.964348311907656,96.68647330258847,26.029306713222724,80.4744160496458
17,-86.52979098324526,143.71913861247145,-158.12275400092392,55.67309682550052,113.64320190643299
18,-159.43085899738887,17.384797653233136,-87.59915652235182,-85.60543141689388,45.36235594805868
19,158.3292519185125,57.69629838734795,-1.1537064720793921,104.74750938508811,77.04419731419156
20,-47.1837743444832,-168.31389350726354,154.66838939712602,153.89256357214663,33.56932544987586
21,22.62458064786705,-104.79049995218222,144.9277952738779,125.44448969001058,12.812854908124313
22,-69.69807869009341,-80.2255756005791,-120.12127656417664,-93.1277636073304,143.74491973387026
23,-102.44065848028842,161.32482216196104,164.8885380877407,125.9845773875565,86.38019682121393
