,mean1,mean2,width,height,angle
0,-1.233692376627829,74.50041547274478,32.12746952835025,29.960753350931157,115.40554125666861
1,33.910912572764715,-130.9558919887723,116.82955642724772,-66.66543711183652,80.09929876618232
2,17.380327977097124,92.71114034375046,-93.92856332559836,1.2997759469431287,118.12262526937256
3,111.02057489934498,-7.876606656252619,-132.3596625691756,-170.3716317385033,138.13144200689337
4,-12.693758481467654,-55.940204013675796,-36.564512846982325,-12.612818217037216,83.08248889582984
5,8.012119927267008,138.64909968063995,-49.10162234602117,-166.54908430928728,13.898446355089092
6,120.13280020530487,43.786114716415454,-144.33004888946428,-27.796412237345947,65.12721538738973
7,168.19637426542062,149.38789272234942,-44.52490116301385,-87.51819828123377,4.885685637734076
8,157.88285966265465,-22.013955933008106,43.82483069689002,-23.74840444928313,131.7430145673228
9,26.057051762328342,9.387251708445547,62.74460886417964,-63.70100759010475,174.5522089916834
10,96.47673276751846,65.08165310647632,-54.64873683802762,123.93273151495043,81.20714083217707
11,89.29186244670854,38.45275721403169,129.96723345319248,-135.6813425759157,104.91407887042307
12,-33.27789066494648,119.18645632371215,-55.633565548257224,-11.104374366807349,101.33431031842078
13,108.95436651835536,100.74257282776051,39.233350221679274,57.076514117931964,116.88729388324133
14,83.73997180636633,-69.13792169465584,-119.52312061863174,1.0391821085317474,81.59667019425456
15,151.90323094567867,24.283424863338894,172.75733373798886,10.215942271258712,23.694556689142193
16,79.95967538871406,48.531755845985316,-141.15638858745805,-17.681310218445446,168.12682221392689
17,-24.38660438225895,126.47919771977149,-79.63635340369652,115.72161657034752,123.89368314245368
18,150.01670383861853,100.09986922357984,-89.65893873120157,-81.10479974813623,29.254459906436477
19,23.438175889667974,38.589044306253044,-28.790815453511357,-91.34847957662765,145.2042939479463
20,54.012365655256275,52.65252063306099,-76.68901363037271,-62.362311527506066,30.551667808170826
21,116.3559134606511,2.4541152762948,-64.33559945000404,-34.891640351383785,91.78487783461435
22,-143.67017642860813,110.17026172970515,-154.71462843560366,-19.080648578218756,78.976404156159
23,144.92916558101655,154.5758847364237,20.489006845773048,-91.20998432334105,97.5181843787184
24,96.06861724061986,58.29847273219792,-163.90441982075524,-100.04845619899139,45.69008849933714
25,117.25547176219328,143.41152289522,-39.376134397731704,108.20579408258033,169.99729523199574
26,-113.33411810890372,95.69366783548935,140.6372065401021,-103.12754229907507,157.46987704299116
27,23.577957631774552,54.75826297609211,-7.0568240457955085,43.76271046088968,172.2993459583952
28,-65.95395352910177,14.044922464954055,-107.4970236549408,93.10945748797553,112.10908201405044
29,11.566532793420578,43.802589209885696,55.82485547388177,66.89623370918096,41.30379414770694
30,172.74746519555447,110.88335410334952,-112.72923763782691,39.38773130075279,25.120357290798864
31,-164.39776562331912,89.79281744276614,-29.084331689117334,22.06564338542563,118.01332797591228
32,-60.13294648984319,89.93098928706155,168.76815870827312,66.84720038848752,170.92534550431154
33,-152.4402150452135,74.75753196103935,128.79071274171247,56.741989842814064,132.2137206797132
34,-135.9430883349233,102.52380252688573,44.283239119662085,128.24270351747526,176.57169784258866
35,91.55748826252949,-55.155510547951735,39.45399373887733,74.01547025852352,114.84962568492246
36,92.54910552459819,146.28181693714396,-13.160172704498308,-7.930512043009941,132.29234621992995
37,99.93372373214129,-15.296447138677564,-110.67655138925686,-69.1027577720953,50.955340942047954
38,48.938794934587065,58.2955022232037,32.019062172674296,-59.67650069919429,163.40392134515804
39,-116.20245287452931,159.34561798759478,38.96451888518487,62.57043377316438,59.12284354351447
40,133.10336173497012,-115.38328866088146,153.87592398236228,151.0361541614467,164.5767985309218
41,28.79197674300744,-50.58334556429415,154.63384233382016,-13.325347515094705,97.82616338744424
42,87.8264536464992,178.26997838600397,140.58868369794175,-28.044134203988392,101.48264988548955
43,-155.53522460645866,28.906037125401184,179.10313144697517,0.897917526410339,55.811639533126936
44,-116.0534247405037,171.93022306473904,-163.17898383840344,167.9203930126332,133.78717677944576
45,-96.30334111242684,6.200491084199996,-145.34962882175967,41.15306743077619,136.87615220713153
